,726,1428,2,20,7,1,1,,,,
,727,1430,1,0,6,3,1,,,,
,728,1434,2,0,7,3,5,,,,
,729,1435,1,0,6,2,4,,,,
,730,1437,2,0,6,3,3,,,,
,731,1438,2,0,7,1,3,,,,
,732,1441,1,15,6,3,2,,,,
,733,1442,2,15,7,1,3,,,,
,734,1443,1,15,6,4,1,,,,
,735,1447,1,10,6,4,4,,,,
,736,1448,2,15,7,1,3,,,,
,737,1449,1,15,6,4,4,,,,
,738,1450,2,20,6,1,4,,,,
,739,1452,1,10,7,2,5,,,,
,740,1454,1,10,6,4,2,,,,
,741,1455,2,20,7,1,1,,,,
,742,1457,2,15,7,2,5,,,,
,743,1460,1,10,6,4,4,,,,
,744,1463,2,0,6,4,4,,,,
,745,1467,1,10,6,1,3,,,,
,746,1468,1,0,6,4,5,,,,
,747,1472,1,20,6,1,2,,,,
,748,1474,1,10,6,4,5,,,,
,749,1475,1,15,6,4,4,,,,
,750,1476,2,15,7,1,2,,,,
,751,1480,2,15,6,3,4,,,,
,752,1481,1,10,7,3,5,,,,
,753,1483,2,15,7,1,1,,,,
,754,1486,1,10,7,2,2,,,,
,755,1487,2,15,6,3,3,,,,
,756,1488,2,10,6,2,4,,,,
,757,1489,1,20,6,1,3,,,,
,758,1490,2,0,7,2,5,,,,
,759,1492,2,20,7,3,5,,,,
,760,1493,1,0,7,2,1,,,,
,761,1496,1,0,6,2,4,,,,
,762,1505,2,15,7,3,4,,,,
,763,1509,1,15,6,4,1,,,,
,764,1513,2,20,6,3,1,,,,
,765,1514,2,15,7,3,1,,,,
,766,1515,1,20,6,4,2,,,,
,767,1518,1,0,6,3,3,,,,
,768,1520,2,15,7,4,2,,,,
,769,1521,2,15,7,3,5,,,,
,770,1522,1,15,7,3,3,,,,
,771,1524,1,10,6,4,5,,,,
,772,1526,1,15,7,4,3,,,,
,773,1528,2,20,7,3,5,,,,
,774,1529,1,20,6,2,1,,,,
,775,1534,2,15,6,2,2,,,,
,776,1535,1,15,6,2,2,,,,
,777,1539,2,10,6,1,2,,,,
,778,1540,2,15,6,3,4,,,,
,779,1544,1,15,6,4,4,,,,
,780,1545,1,15,7,3,5,,,,
,781,1549,1,20,7,1,5,,,,
,782,1551,2,20,7,3,2,,,,
,783,1554,2,20,6,3,5,,,,
,784,1557,2,20,6,2,3,,,,
,785,1558,2,10,7,3,1,,,,
,786,1560,1,0,7,4,4,,,,
,787,1561,2,20,6,2,5,,,,
,788,1562,1,0,7,4,3,,,,
,789,1568,1,10,7,4,4,,,,
,790,1570,1,0,6,1,3,,,,
,791,1574,1,15,7,3,1,,,,
,792,1575,2,15,7,3,2,,,,
,793,1577,1,15,7,3,5,,,,
,794,1579,2,15,7,4,5,,,,
,795,1580,2,10,6,4,1,,,,
,796,1586,2,0,6,2,4,,,,
,797,1587,2,0,6,4,1,,,,
,798,1588,2,15,6,2,2,,,,
,799,1590,1,15,6,3,4,,,,
,800,1592,1,15,7,2,1,,,,
,801,1593,1,0,7,1,4,,,,
,802,1594,1,20,7,1,2,,,,
,803,1597,2,15,7,2,2,,,,
,804,1598,1,20,6,1,3,,,,
,805,1599,2,10,6,1,5,,,,
,806,1600,2,15,6,2,5,,,,
,807,1601,2,20,6,3,5,,,,
,808,1602,2,0,7,1,2,,,,
,809,1603,2,10,6,3,5,,,,
,810,1605,2,20,7,1,3,,,,
,811,1606,2,0,6,2,1,,,,
,812,1607,1,20,6,2,2,,,,
,813,1611,1,20,7,1,5,,,,
,814,1614,2,15,7,2,5,,,,
,815,1616,1,10,7,3,4,,,,
,816,1618,2,15,6,3,3,,,,
,817,1620,1,0,6,3,2,,,,
,818,1621,1,0,7,4,4,,,,
,819,1622,2,15,7,4,3,,,,
,820,1623,2,10,7,2,1,,,,
,821,1626,2,20,6,3,4,,,,
,822,1627,1,10,6,2,3,,,,
,823,1628,1,10,6,2,5,,,,
,824,1629,2,20,7,2,1,,,,
,825,1630,2,20,7,2,3,,,,
,826,1631,1,0,6,3,4,,,,
,827,1633,1,15,6,3,4,,,,
,828,1634,2,20,6,4,5,,,,
,829,1635,1,15,6,3,3,,,,
,830,1638,1,10,6,3,5,,,,
,831,1641,1,0,6,2,4,,,,
,832,1643,1,15,6,1,2,,,,
,833,1644,1,15,6,4,2,,,,
,834,1645,2,15,6,4,4,,,,
,835,1647,2,10,6,3,3,,,,
,836,1650,2,20,6,2,2,,,,
,837,1651,1,20,6,4,5,,,,
,838,1652,2,20,7,2,4,,,,
,839,1654,2,15,6,2,5,,,,
,840,1655,1,10,7,2,3,,,,
,841,1656,1,15,6,2,1,,,,
,842,1661,1,10,7,1,3,,,,
,843,1663,1,10,7,4,2,,,,
,844,1665,1,15,6,1,2,,,,
,845,1666,1,0,7,2,2,,,,
,846,1667,1,10,7,4,3,,,,
,847,1669,2,10,6,4,5,,,,
,848,1670,1,10,6,2,2,,,,
,849,1674,1,0,7,4,1,,,,
,850,1675,2,15,6,4,2,,,,
,851,1679,1,20,6,1,2,,,,
,852,1684,1,0,6,3,1,,,,
,853,1690,2,20,6,1,3,,,,
,854,1691,1,10,7,1,1,,,,
,855,1692,2,0,7,1,2,,,,
,856,1697,2,10,7,1,3,,,,
,857,1701,2,15,7,3,4,,,,
,858,1702,1,20,7,1,5,,,,
,859,1703,1,0,6,1,2,,,,
,860,1704,2,20,7,4,3,,,,
,861,1705,1,20,6,3,2,,,,
,862,1707,2,10,6,4,4,,,,
,863,1709,1,0,7,4,4,,,,
,864,1716,1,0,7,2,1,,,,
,865,1719,1,10,6,3,3,,,,
,866,1722,1,20,6,2,4,,,,
,867,1725,2,20,7,1,2,,,,
,868,1726,2,15,7,1,2,,,,
,869,1728,1,15,6,1,1,,,,
,870,1729,2,20,6,2,3,,,,
,871,1731,1,20,6,4,3,,,,
,872,1733,2,15,7,2,2,,,,
,873,1736,2,15,6,1,1,,,,
,874,1743,1,20,7,2,4,,,,
,875,1746,2,20,6,3,1,,,,
,876,1747,1,10,7,4,4,,,,
,877,1749,2,15,7,4,1,,,,
,878,1750,1,15,7,1,4,,,,
,879,1753,2,15,6,1,3,,,,
,880,1756,1,10,7,2,4,,,,
,881,1757,1,0,7,4,1,,,,
,882,1758,2,0,7,4,1,,,,
,883,1759,2,20,6,3,5,,,,
,884,1762,1,15,6,2,5,,,,
,885,1763,1,10,6,3,1,,,,
,886,1764,1,15,7,3,4,,,,
,887,1766,1,0,6,4,2,,,,
,888,1767,1,20,6,2,2,,,,
,889,1771,2,15,6,4,5,,,,
,890,1772,1,15,7,2,5,,,,
,891,1776,1,15,6,2,4,,,,
,892,1778,2,15,6,1,3,,,,
,893,1779,2,15,7,2,2,,,,
,894,1781,1,15,6,3,5,,,,
,895,1787,2,0,7,2,1,,,,
,896,1788,1,10,6,4,5,,,,
,897,1792,2,15,7,2,1,,,,
,898,1793,1,0,6,2,2,,,,
,899,1795,2,10,7,3,3,,,,
,900,1798,2,20,7,2,2,,,,
,901,1800,2,15,6,3,1,,,,
,902,1805,1,10,6,1,5,,,,
,903,1813,1,15,7,3,5,,,,
,904,1816,1,0,6,3,2,,,,
,905,1817,2,10,6,1,3,,,,
,906,1818,1,0,6,2,2,,,,
,907,1820,1,10,7,2,4,,,,
,908,1823,1,0,7,1,5,,,,
,909,1826,2,10,7,2,1,,,,
,910,1828,2,10,6,1,1,,,,
,911,1832,2,15,7,4,5,,,,
,912,1834,1,15,6,4,4,,,,
,913,1835,1,10,6,2,3,,,,
,914,1840,1,0,7,1,4,,,,
,915,1843,1,20,7,1,3,,,,
,916,1844,2,0,7,4,3,,,,
,917,1849,1,20,7,3,1,,,,
,918,1850,2,10,6,3,1,,,,
,919,1851,1,20,7,3,4,,,,
,920,1855,2,10,6,2,1,,,,
,921,1857,1,15,6,4,1,,,,
,922,1858,2,20,7,3,1,,,,
,923,1860,1,15,6,2,4,,,,
,924,1867,1,15,6,4,2,,,,
,925,1868,2,0,6,2,3,,,,
,926,1869,1,15,6,4,2,,,,
,927,1871,1,0,6,4,1,,,,
,928,1873,2,10,6,2,5,,,,
,929,1874,1,10,7,4,1,,,,
,930,1875,1,10,7,2,5,,,,
,931,1876,1,10,7,3,2,,,,
,932,1879,1,15,7,1,4,,,,
,933,1880,1,0,7,2,5,,,,
,934,1881,1,20,7,1,3,,,,
,935,1882,2,20,7,1,4,,,,
,936,1884,1,10,7,4,3,,,,
,937,1885,1,10,7,3,2,,,,
,938,1886,1,10,6,2,4,,,,
,939,1888,2,0,6,3,5,,,,
,940,1890,1,15,7,4,1,,,,
,941,1891,2,10,6,2,4,,,,
,942,1894,2,15,6,3,5,,,,
,943,1895,1,10,6,4,3,,,,
,944,1896,2,0,7,1,5,,,,
,945,1898,1,20,6,2,1,,,,
,946,1900,1,20,7,3,2,,,,
,947,1902,2,10,7,3,2,,,,
,948,1906,2,15,7,2,4,,,,
,949,1908,2,15,1,3,1,,,,
,950,1909,2,10,1,2,3,,,,
,951,1915,1,20,1,4,2,,,,
,952,1917,2,20,1,2,2,,,,
,953,1918,1,15,1,3,2,,,,
,954,1919,2,20,1,4,5,,,,
,955,1920,1,10,1,2,2,,,,
,956,1921,1,10,1,4,2,,,,
,957,1922,1,15,1,2,5,,,,
,958,1923,2,20,1,1,4,,,,
,959,1924,1,15,1,3,1,,,,
,960,1928,1,20,1,3,4,,,,
,961,1933,1,0,1,3,4,,,,
,962,1934,1,15,1,1,3,,,,
,963,1936,2,15,1,4,5,,,,
,964,1937,2,0,1,1,4,,,,
,965,1938,2,15,1,4,4,,,,
,966,1940,2,10,1,3,4,,,,
,967,1942,2,0,1,1,4,,,,
,968,1944,2,20,1,2,2,,,,
,969,1950,2,0,5,3,1,,,,
,970,1951,2,10,5,2,2,,,,
,971,1952,2,0,5,1,3,,,,
,972,1956,2,10,5,2,4,,,,
,973,1957,1,15,5,2,2,,,,
,974,1959,1,0,5,3,2,,,,
,975,1969,2,10,5,2,4,,,,
,976,1970,1,15,5,4,4,,,,
,977,1971,1,20,5,3,1,,,,
,978,1972,1,20,5,2,4,,,,
,979,1973,2,20,5,2,1,,,,
,980,1974,1,15,5,2,4,,,,
,981,1976,1,20,5,1,2,,,,
,982,1978,2,20,5,4,5,,,,
,983,1981,1,15,5,2,4,,,,
,984,1982,1,20,5,3,3,,,,
,985,1988,2,20,5,3,1,,,,
,986,1989,2,15,5,3,3,,,,
,987,1990,2,10,5,2,3,,,,
,988,1991,2,0,5,1,5,,,,
,989,1992,1,15,5,1,2,,,,
,990,1993,2,15,5,4,3,,,,
,991,1997,1,20,5,4,4,,,,
,992,1998,2,0,5,1,3,,,,
,993,1999,2,0,5,4,2,,,,
,994,2000,2,10,5,2,3,,,,
,995,2001,2,15,5,1,1,,,,
,996,2002,2,0,5,2,3,,,,
,997,2008,1,10,5,3,5,,,,
,998,2009,2,15,5,3,3,,,,
,999,2014,2,10,5,3,2,,,,
,1000,2017,2,15,5,4,2,,,,
,1001,2023,1,10,5,1,2,,,,
,1002,2024,2,0,5,2,4,,,,
,1003,2025,1,10,5,3,1,,,,
,1004,2026,2,10,5,2,3,,,,
,1005,2028,1,0,5,3,3,,,,
,1006,2031,1,15,5,4,5,,,,
,1007,2032,2,0,5,2,3,,,,
,1008,2034,1,10,5,1,2,,,,
,1009,2036,2,20,5,2,4,,,,
,1010,2038,2,0,5,1,2,,,,
,1011,2040,1,20,5,1,2,,,,
,1012,2042,2,20,5,4,4,,,,
,1013,2043,1,0,5,1,2,,,,
,1014,2044,1,0,5,2,1,,,,
,1015,2045,2,10,5,4,3,,,,
,1016,2046,1,10,5,3,3,,,,
,1017,2047,1,20,5,3,4,,,,
,1018,2049,2,0,5,3,2,,,,
,1019,2051,1,15,5,2,2,,,,
,1020,2052,2,0,5,2,5,,,,
,1021,2053,2,15,5,4,5,,,,
,1022,2054,2,10,5,3,1,,,,
,1023,2060,1,20,5,4,2,,,,
,1024,2062,1,20,5,1,1,,,,
,1025,2063,2,20,5,4,3,,,,
,1026,2064,2,10,5,2,5,,,,
,1027,2065,2,10,5,3,4,,,,
,1028,2066,2,15,5,1,4,,,,
,1029,2067,1,10,5,3,4,,,,
,1030,2068,2,0,5,4,5,,,,
,1031,2069,1,10,5,4,4,,,,
,1032,2071,1,15,5,4,2,,,,
,1033,2072,1,0,5,3,5,,,,
,1034,2073,1,10,5,4,3,,,,
,1035,2074,1,20,5,3,2,,,,
,1036,2076,1,10,5,2,5,,,,
,1037,2077,1,10,5,3,1,,,,
,1038,2078,1,10,5,4,4,,,,
,1039,2083,2,15,5,3,1,,,,
,1040,2090,1,0,5,3,3,,,,
,1041,2091,2,0,5,2,2,,,,
,1042,2094,1,0,5,1,4,,,,
,1043,2095,1,10,5,3,2,,,,
,1044,2098,1,0,5,4,2,,,,
,1045,2099,1,20,5,1,4,,,,
,1046,2100,1,10,5,4,3,,,,
,1047,2107,2,15,5,3,4,,,,
,1048,2109,1,10,5,1,2,,,,
,1049,2110,1,20,5,3,3,,,,
,1050,2112,1,10,5,1,5,,,,
,1051,2114,1,0,5,3,4,,,,
,1052,2115,1,10,5,2,5,,,,
,1053,2117,2,10,5,3,4,,,,
,1054,2118,1,0,5,4,4,,,,
,1055,2119,1,10,5,3,1,,,,
,1056,2120,2,15,5,1,4,,,,
,1057,2122,2,20,5,1,1,,,,
,1058,2123,1,20,5,1,3,,,,
,1059,2125,2,15,5,4,4,,,,
,1060,2128,1,20,5,1,5,,,,
,1061,2130,2,0,5,4,2,,,,
,1062,2131,1,20,5,2,2,,,,
,1063,2132,1,0,5,4,2,,,,
,1064,2133,1,0,5,3,5,,,,
,1065,2135,2,15,5,4,1,,,,
,1066,2136,1,20,5,1,4,,,,
,1067,2137,2,0,5,3,4,,,,
,1068,2139,2,10,5,1,1,,,,
,1069,2141,2,20,5,2,3,,,,
,1070,2142,2,10,5,2,1,,,,
,1071,2143,2,15,5,2,1,,,,
,1072,2144,2,20,5,4,2,,,,
,1073,2145,2,20,5,3,1,,,,
,1074,2146,2,10,5,2,3,,,,
,1075,2148,1,20,5,2,1,,,,
,1076,2150,2,0,5,1,1,,,,
,1077,2151,2,10,5,2,5,,,,
,1078,2154,1,15,5,4,2,,,,
,1079,2155,1,20,5,1,2,,,,
,1080,2157,2,20,5,1,1,,,,
,1081,2158,1,20,5,3,2,,,,
,1082,2159,2,0,5,1,3,,,,
,1083,2160,2,10,5,1,3,,,,
,1084,2162,1,15,5,2,3,,,,
,1085,2167,2,20,5,2,4,,,,
,1086,2169,2,20,5,1,1,,,,
,1087,2176,1,0,5,3,1,,,,
,1088,2178,1,15,5,4,3,,,,
,1089,2179,1,15,5,3,2,,,,
,1090,2180,2,20,5,4,3,,,,
,1091,2186,2,10,5,2,4,,,,
,1092,2187,1,10,5,3,4,,,,
,1093,2189,1,0,5,3,3,,,,
,1094,2192,1,20,5,4,2,,,,
,1095,2193,1,0,5,4,2,,,,
,1096,2195,2,20,5,1,4,,,,
,1097,2196,2,0,5,2,1,,,,
,1098,2197,2,10,5,4,2,,,,
,1099,2199,1,0,5,3,1,,,,
,1100,2201,1,20,5,3,5,,,,
,1101,2202,2,20,5,4,3,,,,
,1102,2203,2,10,5,4,2,,,,
,1103,2206,2,0,5,3,4,,,,
,1104,2207,2,0,5,2,5,,,,
,1105,2208,1,0,5,2,1,,,,
,1106,2209,1,15,5,2,2,,,,
,1107,2210,2,20,5,4,4,,,,
,1108,2211,2,10,5,1,4,,,,
,1109,2214,2,20,5,2,4,,,,
,1110,2215,1,0,5,4,2,,,,
,1111,2217,2,15,5,4,2,,,,
,1112,2218,1,15,5,4,2,,,,
,1113,2221,2,20,5,4,5,,,,
,1114,2223,2,10,5,3,2,,,,
,1115,2225,1,10,5,4,3,,,,
,1116,2226,1,20,5,3,4,,,,
,1117,2232,2,15,5,2,1,,,,
,1118,2233,2,10,5,1,4,,,,
,1119,2234,1,15,5,3,3,,,,
,1120,2241,2,20,5,3,5,,,,
,1121,2244,1,0,5,2,4,,,,
,1122,2246,1,20,5,3,3,,,,
,1123,2248,1,15,5,2,3,,,,
,1124,2250,1,0,5,3,2,,,,
,1125,2251,2,20,5,1,2,,,,
,1126,2252,2,0,5,1,5,,,,
,1127,2253,1,0,5,4,3,,,,
,1128,2257,2,0,5,3,2,,,,
,1129,2258,1,20,5,3,2,,,,
,1130,2259,2,15,5,1,2,,,,
,1131,2261,2,10,5,3,1,,,,
,1132,2263,1,0,5,1,5,,,,
,1133,2264,2,20,5,1,2,,,,
,1134,2265,2,15,5,3,4,,,,
,1135,2266,2,20,5,1,2,,,,
,1136,2269,2,10,5,3,5,,,,
,1137,2271,1,10,5,1,4,,,,
,1138,2272,1,20,5,2,1,,,,
,1139,2274,1,20,5,4,4,,,,
,1140,2275,1,20,5,2,1,,,,
,1141,2276,2,0,5,2,4,,,,
,1142,2278,2,20,5,3,3,,,,
,1143,2280,2,20,5,2,4,,,,
,1144,2281,2,10,5,1,2,,,,
,1145,2282,1,20,5,2,1,,,,
,1146,2283,2,20,5,2,5,,,,
,1147,2286,1,10,5,2,4,,,,
,1148,2288,1,10,5,1,2,,,,
,1149,2296,1,20,5,3,2,,,,
,1150,2303,1,10,5,4,4,,,,
,1151,2306,2,20,5,2,3,,,,
,1152,2307,2,15,5,1,1,,,,
,1153,2308,2,0,5,2,4,,,,
,1154,2309,2,0,5,4,1,,,,
,1155,2310,2,10,5,4,4,,,,
,1156,2311,1,15,5,1,5,,,,
,1157,2312,1,20,5,1,2,,,,
,1158,2314,1,15,5,2,4,,,,
,1159,2315,2,10,5,2,3,,,,
,1160,2317,1,0,8,2,5,,,,
,1161,2322,1,15,8,4,5,,,,
,1162,2326,1,15,8,1,1,,,,
,1163,2328,1,0,8,4,3,,,,
,1164,2329,1,10,8,2,1,,,,
,1165,2333,1,20,8,3,1,,,,
,1166,2335,1,15,8,4,3,,,,
,1167,2336,2,0,8,2,3,,,,
,1168,2338,2,10,8,1,3,,,,
,1169,2339,2,0,8,3,1,,,,
,1170,2341,1,20,8,1,2,,,,
,1171,2342,1,20,8,3,1,,,,
,1172,2344,2,20,8,2,1,,,,
,1173,2345,2,0,8,4,2,,,,
,1174,2348,1,20,8,3,5,,,,
,1175,2349,2,15,8,2,4,,,,
,1176,2350,1,15,8,4,1,,,,
,1177,2363,2,15,8,2,3,,,,
,1178,2364,2,20,8,4,2,,,,
,1179,2365,1,15,8,2,2,,,,
,1180,2366,2,10,8,3,2,,,,
,1181,2371,2,10,8,4,4,,,,
,1182,2373,1,15,8,2,4,,,,
,1183,2374,1,15,8,3,4,,,,
,1184,2376,1,0,8,2,5,,,,
,1185,2379,2,10,8,1,2,,,,
,1186,2381,2,15,8,3,3,,,,
,1187,2384,1,15,8,1,3,,,,
,1188,2385,2,20,8,4,1,,,,
,1189,2388,2,20,8,1,2,,,,
,1190,2389,2,0,8,2,5,,,,
,1191,2390,1,10,8,3,1,,,,
,1192,2394,2,20,8,2,5,,,,
,1193,2395,2,10,8,4,5,,,,
,1194,2397,1,20,8,1,3,,,,
,1195,2398,2,15,8,1,5,,,,
,1196,2399,1,20,8,1,4,,,,
,1197,2403,2,10,8,4,3,,,,
,1198,2404,1,10,8,3,3,,,,
,1199,2406,1,20,8,1,3,,,,
,1200,2407,2,0,8,1,2,,,,
,1201,2409,2,20,8,4,5,,,,
,1202,2412,2,10,8,2,5,,,,
,1203,2413,1,0,8,4,1,,,,
,1204,2414,1,10,8,2,1,,,,
,1205,2416,1,20,8,2,3,,,,
,1206,2417,1,10,8,4,4,,,,
,1207,2420,1,10,8,2,2,,,,
,1208,2423,2,15,8,3,2,,,,
,1209,2426,2,15,8,1,2,,,,
,1210,2428,1,15,8,4,4,,,,
,1211,2429,1,15,8,2,2,,,,
,1212,2430,1,10,8,4,1,,,,
,1213,2433,2,20,8,3,5,,,,
,1214,2434,1,10,8,4,5,,,,
,1215,2435,1,0,8,4,5,,,,
,1216,2438,1,0,8,3,1,,,,
,1217,2443,1,10,8,2,4,,,,
,1218,2444,2,0,8,1,5,,,,
,1219,2452,2,15,8,2,4,,,,
,1220,2455,1,20,8,4,1,,,,
,1221,2456,2,10,8,2,3,,,,
,1222,2458,1,0,8,4,5,,,,
,1223,2459,2,0,8,3,2,,,,
,1224,2460,1,10,8,4,3,,,,
,1225,2461,2,0,8,4,3,,,,
,1226,2463,1,15,8,1,5,,,,
,1227,2465,1,15,8,2,5,,,,
,1228,2466,1,10,8,3,2,,,,
,1229,2467,1,20,8,4,5,,,,
,1230,2468,1,10,8,2,3,,,,
,1231,2470,2,15,8,4,2,,,,
,1232,2471,1,10,8,1,3,,,,
,1233,2473,2,0,8,4,4,,,,
,1234,2474,2,10,8,2,5,,,,
,1235,2475,2,20,8,2,3,,,,
,1236,2477,1,15,8,1,1,,,,
,1237,2480,1,10,8,2,2,,,,
,1238,2481,1,10,8,2,2,,,,
,1239,2482,2,15,8,2,2,,,,
,1240,2483,1,10,8,3,2,,,,
,1241,2484,1,10,8,3,5,,,,
,1242,2485,2,15,8,2,5,,,,
,1243,2490,1,20,8,3,2,,,,
,1244,2491,2,10,8,4,4,,,,
,1245,2493,1,10,8,4,1,,,,
,1246,2494,2,15,8,1,2,,,,
,1247,2498,1,20,8,3,1,,,,
,1248,2499,1,20,8,4,1,,,,
,1249,2501,2,10,8,4,5,,,,
,1250,2503,2,10,8,4,2,,,,
,1251,2505,1,20,8,4,3,,,,
,1252,2506,2,10,8,3,4,,,,
,1253,2508,2,0,8,4,2,,,,
,1254,2509,2,20,8,2,1,,,,
,1255,2510,1,0,8,3,4,,,,
,1256,2511,1,15,8,4,4,,,,
,1257,2515,1,0,8,1,1,,,,
,1258,2516,2,15,8,1,2,,,,
,1259,2517,1,0,8,4,2,,,,
,1260,2518,2,15,8,2,3,,,,
,1261,2519,2,10,8,1,3,,,,
,1262,2520,2,15,8,3,3,,,,
,1263,2523,1,15,8,4,2,,,,
,1264,2526,1,15,8,1,5,,,,
,1265,2528,1,20,8,4,2,,,,
,1266,2530,2,15,8,1,2,,,,
,1267,2532,1,10,8,3,1,,,,
,1268,2533,1,0,8,3,1,,,,
,1269,2538,2,15,8,3,3,,,,
,1270,2539,1,20,8,1,5,,,,
,1271,2542,2,0,8,4,1,,,,
,1272,2545,2,10,8,2,3,,,,
,1273,2547,2,10,8,1,2,,,,
,1274,2551,1,10,8,3,3,,,,
,1275,2554,2,15,8,3,4,,,,
,1276,2558,2,15,8,2,4,,,,
,1277,2560,1,15,8,2,2,,,,
,1278,2563,2,15,8,2,5,,,,
,1279,2564,1,20,8,1,5,,,,
,1280,2569,2,10,8,3,1,,,,
,1281,2571,1,20,8,2,2,,,,
,1282,2574,2,10,8,3,4,,,,
,1283,2576,1,20,8,3,1,,,,
,1284,2579,1,20,8,3,3,,,,
,1285,2582,2,0,8,3,3,,,,
,1286,2583,1,20,8,1,2,,,,
,1287,2584,1,20,8,4,2,,,,
,1288,2589,2,0,8,3,1,,,,
,1289,2592,1,10,8,2,5,,,,
,1290,2595,2,0,8,1,4,,,,
,1291,2596,1,0,8,3,5,,,,
,1292,2598,1,15,8,1,5,,,,
,1293,2599,1,20,8,4,1,,,,
,1294,2600,1,0,8,4,3,,,,
,1295,2602,2,0,8,2,2,,,,
,1296,2604,1,15,8,3,4,,,,
,1297,2605,2,15,8,1,4,,,,
,1298,2606,2,10,8,4,5,,,,
,1299,2608,2,10,8,4,5,,,,
,1300,2609,2,0,8,1,1,,,,
,1301,2610,1,10,8,3,4,,,,
,1302,2611,2,0,8,2,4,,,,
,1303,2612,2,10,8,4,5,,,,
,1304,2613,1,0,8,1,5,,,,
,1305,2616,2,20,8,4,5,,,,
,1306,2617,2,10,8,2,5,,,,
,1307,2619,2,15,8,3,4,,,,
,1308,2620,2,10,8,2,4,,,,
,1309,2621,2,10,8,1,1,,,,
,1310,2624,1,20,8,1,2,,,,
,1311,2625,1,0,8,3,3,,,,
,1312,2626,1,15,8,3,3,,,,
,1313,2627,2,20,8,1,2,,,,
,1314,2628,2,10,8,3,4,,,,
,1315,2629,1,10,8,1,5,,,,
,1316,2634,1,0,8,3,3,,,,
,1317,2635,1,15,8,2,4,,,,
,1318,2636,2,0,8,4,4,,,,
,1319,2638,1,0,8,4,1,,,,
,1320,2641,1,15,8,3,5,,,,
,1321,2644,1,20,8,1,1,,,,
,1322,2646,1,10,8,4,3,,,,
,1323,2649,2,10,8,1,2,,,,
,1324,2650,1,15,8,1,1,,,,
,1325,2651,1,0,8,4,5,,,,
,1326,2657,1,15,8,2,2,,,,
,1327,2658,2,15,8,2,1,,,,
,1328,2660,2,20,8,4,4,,,,
,1329,2663,1,20,8,1,4,,,,
,1330,2664,1,15,8,1,3,,,,
,1331,2666,2,10,8,1,4,,,,
,1332,2671,1,0,8,1,4,,,,
,1333,2673,1,0,8,1,1,,,,
,1334,2674,1,20,8,2,3,,,,
,1335,2675,1,20,8,1,4,,,,
,1336,2677,1,20,8,2,2,,,,
,1337,2679,1,15,8,4,3,,,,
,1338,2680,1,0,8,1,2,,,,
,1339,2681,1,15,8,4,5,,,,
,1340,2685,2,15,8,2,5,,,,
,1341,2686,2,10,8,2,2,,,,
,1342,2688,1,20,8,4,3,,,,
,1343,2693,2,15,8,2,5,,,,
,1344,2694,2,10,8,4,2,,,,
,1345,2699,1,20,8,2,5,,,,
,1346,2700,2,20,8,4,4,,,,
,1347,2701,1,15,8,3,2,,,,
,1348,2703,2,20,8,3,4,,,,
,1349,2705,1,20,8,2,5,,,,
,1350,2707,1,10,8,4,1,,,,
,1351,2710,2,0,2,4,1,,,,
,1352,2711,1,15,2,4,5,,,,
,1353,2714,2,10,2,4,3,,,,
,1354,2717,2,20,2,4,4,,,,
,1355,2721,2,15,2,1,4,,,,
,1356,2723,1,15,2,3,5,,,,
,1357,2724,1,15,2,4,3,,,,
,1358,2730,2,20,2,3,4,,,,
,1359,2734,1,20,2,3,1,,,,
,1360,2735,2,20,2,4,3,,,,
,1361,2736,2,20,2,4,1,,,,
,1362,2737,1,15,2,4,5,,,,
,1363,2741,2,15,2,3,3,,,,
,1364,2743,2,0,2,4,5,,,,
,1365,2745,1,0,2,1,1,,,,
,1366,2747,1,15,2,2,3,,,,
,1367,2748,2,20,2,1,2,,,,
,1368,2751,1,15,2,3,1,,,,
,1369,2753,2,10,2,4,2,,,,
,1370,2758,2,10,2,1,5,,,,
,1371,2760,2,15,2,1,4,,,,
,1372,2761,2,0,2,3,2,,,,
,1373,2763,2,15,2,4,5,,,,
,1374,2764,1,0,2,2,3,,,,
,1375,2766,1,20,2,3,3,,,,
,1376,2767,1,20,2,3,3,,,,
,1377,2768,1,0,2,1,4,,,,
,1378,2772,1,20,2,2,1,,,,
,1379,2775,1,15,2,3,1,,,,
,1380,2776,1,15,2,1,2,,,,
,1381,2778,2,0,2,3,1,,,,
,1382,2779,1,15,2,1,5,,,,
,1383,2780,2,0,2,1,2,,,,
,1384,2783,1,10,2,2,3,,,,
,1385,2786,2,15,2,2,1,,,,
,1386,2788,2,20,2,3,5,,,,
,1387,2789,2,20,2,3,1,,,,
,1388,2791,2,10,2,1,5,,,,
,1389,2795,2,10,2,4,3,,,,
,1390,2798,1,10,2,1,5,,,,
,1391,2799,1,15,2,1,1,,,,
,1392,2800,1,10,2,4,4,,,,
,1393,2805,2,0,2,1,3,,,,
,1394,2807,1,0,2,4,5,,,,
,1395,2809,2,20,2,1,5,,,,
,1396,2812,1,15,2,2,3,,,,
,1397,2813,1,0,2,1,3,,,,
,1398,2818,1,0,2,2,4,,,,
,1399,2820,1,10,2,4,5,,,,
,1400,2822,2,15,2,2,3,,,,
,1401,2823,1,0,2,1,4,,,,
,1402,2824,2,0,2,3,1,,,,
,1403,2826,1,20,2,4,1,,,,
,1404,2828,1,20,2,3,4,,,,
